RA,DEC,Vmag
357.83078,-29.968456,8.97
357.8329,54.021004,8.88
357.83673,-36.034317,7.85
357.83853,9.313351,5.77
357.8389,-18.909163,5.17
357.84012,-42.37201,7.55
357.84164,-40.485245,8.49
357.84302,23.29675,8.96
357.84317,57.814007,8.95
357.84442,22.320831,8.48
357.8468,-31.618076,10.29
357.85895,7.518676,9.66
357.8624,-41.77259,8.0
357.8622,47.754368,8.07
357.86542,27.33607,8.09
357.86725,-32.43026,7.72
357.87036,-3.4038339,7.91
357.87985,-76.352905,8.56
,,9.24
357.88574,-3.5084977,8.62
357.88635,-20.7822,8.99
357.88763,42.082703,7.34
357.88934,47.487762,7.86
357.8971,-55.23315,9.6
357.90274,-54.08122,9.45
357.9034,68.231804,11.43
357.9049,55.042248,9.0
357.90878,-13.985147,8.52
357.9105,57.20752,8.02
357.91278,-53.89304,8.93
357.9141,-34.691593,6.7
357.91742,4.6979012,6.82
357.92065,-70.87054,9.01
357.92752,-73.18941,8.95
357.92935,-40.82768,6.65
357.93042,-44.747257,10.28
357.9385,-64.80387,8.36
357.93942,-5.6805525,8.63
357.9416,39.832703,9.81
357.94235,30.613924,8.75
357.9439,-42.672897,7.2
357.94513,-6.6130805,8.75
357.95267,46.028362,9.93
357.95285,-33.45249,7.86
357.9562,-46.319283,9.6
357.9569,81.836845,8.63
357.9603,-24.082882,9.07
357.96188,42.909824,6.82
357.96832,37.891228,6.95
357.97324,4.745363,6.79
357.9745,-79.16197,9.23
357.97586,7.455603,8.31
357.97614,-28.326834,8.14
357.97964,-33.122025,7.06
357.98285,40.74509,7.54
357.98572,-32.493446,9.32
357.99014,77.59937,6.56
357.98984,-48.844448,9.39
357.991,2.9303844,5.59
357.99533,63.302994,8.88
358.00055,-38.85771,9.46
358.00436,-31.375895,9.63
358.0099,-45.546135,9.55
358.01154,-59.20163,7.47
358.02704,-82.01882,5.1
358.0293,58.74172,9.94
358.03134,37.85025,8.73
358.03235,50.11475,7.59
358.0322,36.355923,7.82
358.03326,22.946766,10.01
358.04007,43.508644,8.04
358.0427,-11.720701,8.66
358.04395,-19.654457,11.69
358.04587,39.880306,8.72
358.04645,49.80552,9.04
358.05057,67.16874,9.97
358.05298,-52.33245,7.92
358.06012,-61.42515,9.43
358.0609,-15.854626,9.05
358.07016,1.4985523,8.11
358.07025,61.877567,7.24
358.0782,-46.128647,9.17
358.08142,62.1185,9.3
358.08328,-18.025942,8.17
358.08334,19.855042,8.8
358.09747,21.671099,6.13
358.09924,65.26924,9.47
358.1016,-9.554295,8.75
358.1055,75.544586,6.36
358.11163,-28.3728,9.64
358.11557,-56.642803,8.41
358.1185,-58.550156,7.2
358.1219,12.872755,9.08
358.12204,19.120287,5.06
358.12268,-9.406955,10.1
358.124,-24.165606,10.13
358.12445,-61.898144,9.05
358.12497,-14.251217,5.85
358.1349,-34.10043,8.19
358.1372,68.933784,9.97
358.1393,28.952242,8.42
358.142,-57.0089,9.68
358.14627,35.33643,8.03
358.1504,-30.169199,12.09
358.15225,-44.50017,10.14
358.1546,10.94732,5.3
358.15814,25.781528,9.09
358.1593,-68.023705,7.45
358.16528,54.26883,7.57
358.16617,-18.561872,6.83
358.1675,21.742544,6.68
358.16977,-5.9937344,9.55
358.17032,-24.98517,6.77
358.17252,-16.374733,7.61
358.17847,-0.80825776,10.22
358.17868,8.720494,8.5
358.18332,53.47315,9.55
358.18686,-8.894888,7.73
358.18698,65.198395,9.22
358.18784,34.971798,8.26
358.19052,-9.561516,8.52
358.1935,79.83481,8.01
358.19815,-12.016915,7.37
358.20123,38.68633,10.03
358.2022,-72.399445,7.54
358.20322,46.472973,9.48
358.2037,-85.8955,7.96
358.2064,38.687794,9.49
358.2083,-14.084867,8.52
358.20847,48.48181,7.42
358.21,-16.715261,9.16
358.21054,-8.996756,5.76
358.21472,-56.773693,8.68
358.2165,45.05173,9.0
358.21985,42.902687,9.69
358.22345,-58.838284,7.4
358.23154,-3.1554816,5.93
358.2343,61.002327,8.8
358.23425,36.954254,6.52
358.2438,32.06521,8.51
358.24442,11.925428,8.08
358.2455,-46.513115,8.83
358.24838,-28.354166,8.81
358.24976,11.924287,7.28
358.25034,41.345695,6.94
358.25385,17.89977,6.57
358.25778,-40.01388,8.9
358.26,59.42161,7.86
358.26068,-73.929596,8.46
358.26984,2.090625,6.29
358.27017,60.704494,6.71
358.27872,2.331115,8.03
358.2793,-6.6499224,8.38
358.28055,25.998697,7.51
358.2831,-5.334748,9.55
358.284,6.698976,8.24
358.28577,-54.36713,7.7
358.28583,29.018074,9.75
358.29108,-66.6474,9.08
358.29565,32.408527,8.39
358.29575,31.910082,7.36
358.2963,-26.060421,9.36
358.30026,5.1575413,8.08
358.30048,35.052322,7.7
358.30704,-11.01489,7.66
358.30753,66.403244,8.89
358.3071,19.400213,11.58
358.30777,16.868334,9.53
358.31976,35.65088,7.53
358.332,-59.0996,8.19
358.3327,59.945107,10.47
358.33636,-25.689394,9.87
358.33685,-24.229258,6.23
358.3413,45.28806,8.41
358.34464,-48.93643,8.4
358.35236,53.124176,8.22
358.3526,13.56167,8.61
358.35663,-44.649784,9.78
358.36264,52.44888,9.89
358.38428,4.812971,8.29
358.3869,1.7033457,8.54
358.38913,51.937828,8.13
358.3929,51.52258,6.78
358.39618,-40.72021,9.73
358.3981,12.106182,10.72
358.40225,56.8199,8.23
358.40408,70.516495,9.08
358.40903,71.490555,8.69
358.41034,-20.517612,7.35
358.4146,-49.025723,9.78
358.41617,-65.947136,6.64
358.4166,-47.589127,9.06
358.41708,-49.432487,8.06
358.4177,2.7311482,8.9
358.42102,76.58261,8.41
358.42233,-1.660769,8.62
358.43185,-21.621773,9.81
358.43417,-29.396585,7.42
358.4351,-44.934307,9.33
358.4415,-18.364807,7.36
358.45535,-83.00689,6.79
358.4543,15.480152,8.03
358.4564,-70.679115,8.12
358.4588,-75.63253,9.99
358.4579,-49.999428,8.62
358.45825,60.8534,6.92
358.46515,-45.123425,9.28
358.46725,0.59616596,7.61
358.46826,-46.83067,9.07
358.46887,44.55583,7.42
358.47073,30.770096,8.02
358.47598,17.991762,7.18
358.4826,-35.564716,10.45
358.4834,-37.408035,8.71
358.4843,12.000859,7.82
358.48813,-30.35703,7.83
358.49246,39.255184,9.37
358.50842,56.489407,7.19
358.51242,-9.289916,7.21
358.5168,39.28251,6.62
358.51828,9.227647,8.61
358.5201,17.550055,10.08
358.52194,4.8711295,7.71
358.522,23.501581,9.53
358.52872,52.769848,9.48
358.5289,15.902117,8.39
358.54602,65.78379,8.38
358.5474,44.86718,8.42
358.55328,-59.54204,7.05
358.55588,12.649718,9.34
358.56912,55.99221,8.44
358.579,25.133419,7.99
358.57962,-74.62345,8.45
358.58115,3.6778595,7.3
358.5815,-15.638753,9.31
358.5892,-27.042908,6.34
358.591,33.593334,7.9
358.59344,-31.005878,8.91
358.59598,57.499382,4.51
358.59692,48.929153,8.39
358.60126,-31.30059,9.93
358.60605,2.4639049,7.71
358.60757,48.63071,7.91
358.60895,54.53843,8.48
358.62067,-32.471817,8.9
358.62372,29.638243,8.51
358.63745,-62.86764,9.03
358.64017,27.865622,8.99
358.6424,14.599784,9.12
358.64352,55.130142,8.04
358.6449,-2.979695,8.4
358.6496,-33.13553,9.43
358.65155,5.0565896,8.24
358.65277,-60.34935,8.94
358.65964,-23.023989,11.34
358.66092,-40.300064,6.03
358.66107,-1.9462329,7.58
358.6624,-23.032276,9.24
358.66754,-37.627926,9.79
358.67548,61.838898,7.22
358.68048,-33.643112,8.98
358.69293,-21.774508,10.8
358.69427,0.109308735,5.78
358.69824,18.746792,6.92
358.6985,-38.092995,9.18
358.7004,37.594414,8.93
358.7019,-18.592043,10.25
358.70483,53.497223,8.14
358.7053,74.410095,6.59
358.7049,-30.144138,11.84
358.7087,-47.80793,9.48
358.71085,45.765686,9.64
358.71338,22.472225,7.78
358.71484,22.175146,9.21
358.7151,13.214545,8.47
358.7189,6.1070213,7.35
358.72015,-62.134468,9.01
358.72098,-0.28596526,8.36
358.72083,-41.99788,8.66
358.72238,-29.220018,11.54
358.72693,-19.13049,8.86
358.735,29.475613,6.77
358.7366,-78.50521,7.49
358.7409,-69.736084,8.78
358.74054,10.437317,8.9
358.7424,-20.045809,8.36
358.74783,-12.959833,10.05
358.75018,8.389467,7.8
358.75558,29.450493,8.25
358.75647,5.92838,8.17
358.76688,28.633677,7.51
358.76535,38.06981,8.34
358.76627,-9.460584,6.73
358.7674,20.384825,8.94
358.77014,-37.364876,7.86
358.77057,54.590588,8.03
358.77118,-41.401592,8.98
358.77145,70.75466,9.01
358.77335,57.085197,8.95
358.77908,-8.441464,9.29
358.78067,47.72853,6.97
358.78217,-4.668072,7.83
358.78247,7.070972,6.22
358.7932,72.46028,8.95
358.8124,58.089096,7.38
358.81284,-21.633034,9.85
358.81912,-31.921467,6.09
358.81955,-31.88427,6.84
358.83817,3.2396855,8.3
358.8404,50.87712,9.39
358.8411,47.179577,9.49
358.84183,50.242184,8.31
358.84378,-1.0793345,9.64
358.84442,32.89202,7.38
358.84592,25.954992,6.52
358.84793,-4.90155,7.99
358.84845,-50.11392,7.71
358.85065,39.359787,9.54
358.85254,-39.76393,8.96
358.85663,-17.826002,7.76
358.85782,35.955326,8.23
358.8608,22.193283,8.77
358.8604,58.079155,9.23
358.86597,-11.953959,9.08
358.87643,-14.845153,9.52
358.8788,-13.752945,8.71
358.88156,-27.437782,9.4
358.8839,48.934742,8.0
358.88507,3.501447,7.72
358.88593,52.73558,6.61
358.88617,59.415524,7.28
358.8895,47.355804,6.01
358.891,57.412167,6.03
358.89572,-20.953236,7.88
358.89664,-26.602322,8.77
358.90015,0.6958334,9.23
358.9063,-51.37426,8.52
358.90714,8.223277,6.84
358.90808,46.35829,6.94
358.90823,-10.7909355,8.47
358.9156,-33.16962,10.48
358.91574,-6.1425724,11.14
358.91824,-38.06633,8.36
358.91858,-60.979675,8.86
358.9187,16.580603,11.1
358.91925,-36.067657,9.78
358.9193,43.302887,8.62
358.92303,25.144266,9.01
358.9229,77.919624,7.78
358.92847,31.26922,10.55
358.9317,-31.09844,10.59
358.93222,-53.81882,7.35
358.93518,-9.061969,7.27
358.9404,-13.152579,6.6
358.9485,48.22026,6.69
358.9534,-13.96657,7.3
358.95792,-23.605118,9.53
358.9684,27.174118,10.15
358.9701,-51.1912,9.87
358.97473,49.900017,9.46
358.97568,-24.380682,8.61
358.97784,15.23029,6.45
358.98206,67.11406,11.04
358.9854,-10.865792,8.6
358.99167,-20.4663,9.59
358.9933,21.16595,6.75
359.0002,-42.848164,8.66
359.00183,-47.94361,9.05
359.00443,24.491917,8.72
359.0061,-12.4875345,8.06
359.01077,16.306948,9.05
359.01788,23.446772,8.69
359.02002,31.077902,7.47
359.02042,14.84237,8.3
359.02075,64.98349,8.13
359.02914,-25.298517,9.38
359.02954,-25.907974,8.88
359.02994,-21.992062,7.24
359.03033,-52.788082,7.03
359.0315,33.487484,7.08
359.03192,25.34081,8.68
359.03308,-18.006823,9.15
359.0362,-62.872395,7.07
359.04446,-39.052334,8.24
359.0428,-72.00218,9.97
359.04764,59.767605,7.67
359.06427,-13.511216,8.95
359.0644,60.292534,8.72
359.07507,4.6264906,9.05
359.0803,74.13778,7.83
359.08075,-70.86879,9.56
359.0816,10.012219,7.36
359.0829,20.209026,8.46
359.08588,-46.569824,9.26
359.08813,10.919254,8.39
359.08893,-9.499159,8.2
359.1001,-71.29412,10.28
359.10208,56.032757,8.27
359.10403,55.990353,7.99
359.10483,46.004185,8.44
359.11084,0.4812864,8.61
359.11276,-5.9780836,9.05
359.11584,83.19112,6.57
359.1157,-0.93231946,9.1
359.1248,-24.737219,6.31
359.12778,1.9185492,8.97
359.12857,-43.29044,9.37
359.12952,53.712605,7.62
359.12994,42.518726,8.47
359.13474,-29.510216,7.77
359.13678,1.2510837,8.6
359.14008,53.96017,7.69
359.14297,72.0875,9.58
359.14395,-55.695827,8.15
359.1472,-55.483448,8.01
359.1479,-50.30374,9.34
359.14966,-56.177345,9.0
359.15125,-27.809704,10.4
359.15384,-59.53274,8.93
359.15488,51.49261,8.86
359.1615,-44.719078,9.37
359.1648,-22.895985,10.8
359.17017,12.82056,8.48
359.1729,22.64809,6.18
359.1782,-42.195335,7.88
359.18237,-57.148373,7.41
359.1845,-82.98409,7.91
359.1852,-47.176594,10.22
359.19128,3.741686,8.74
359.19717,4.725112,6.87
359.22156,-43.337643,8.35
359.23123,62.01649,8.81
359.23178,55.84034,6.56
359.24188,52.163006,8.23
359.24368,56.919197,10.98
359.24585,46.617737,7.54
359.24866,-63.459747,9.81
359.25537,-67.594376,8.51
359.2544,7.460599,9.19
359.25583,-7.3542995,8.3
359.25607,39.36975,9.36
359.25732,61.41869,10.96
359.25836,27.573736,7.66
359.2591,79.75693,7.75
359.2633,-60.40345,8.93
359.26404,-6.25722,8.97
359.26514,42.658234,6.01
359.2672,-58.13212,8.01
359.268,-2.6144426,9.07
359.2776,-41.438805,8.77
359.2827,27.77961,9.66
359.284,-26.623446,6.26
359.2853,55.705704,5.57
359.28854,62.077705,9.02
359.28958,-74.30139,8.35
359.29233,-5.459993,8.5
359.29214,-20.833643,6.45
359.29385,28.581873,9.81
359.29706,41.92142,8.28
359.30466,69.16165,10.4
359.30576,43.74346,10.67
359.3099,-16.507614,10.76
359.31018,15.609915,7.44
359.31122,22.010141,8.3
359.31934,13.212328,8.29
359.33127,61.026203,6.63
359.33185,-46.110268,7.73
359.3329,-62.956585,5.95
359.33334,72.85917,7.84
359.33405,22.368002,7.84
359.33383,9.7390785,11.71
359.3397,-64.243225,9.62
359.34192,-42.444263,8.92
359.3419,48.281013,7.53
359.34396,41.607468,8.09
359.34653,-16.095694,9.38
359.34653,34.097004,8.87
359.34692,76.314476,7.8
359.34714,-16.091648,10.79
359.35132,3.0099175,7.64
359.3644,-61.761875,8.21
359.36612,-58.964485,7.92
359.37012,-36.705616,7.39
359.37015,-21.647963,8.48
359.378,-41.34305,8.38
359.3783,-47.681293,9.59
359.3819,18.24998,7.89
359.38547,61.99131,7.72
359.38583,67.554245,8.72
359.387,-82.16981,5.72
359.38965,-9.647519,7.89
359.3897,60.0236,6.47
359.393,73.86584,7.58
359.39206,66.431625,10.26
359.39386,-84.33218,9.08
359.39398,-58.82552,9.35
359.39566,62.718246,9.77
359.39615,-64.29823,5.0
359.3977,-65.77556,8.21
359.39944,58.632217,9.28
359.4024,20.33037,7.88
359.4027,67.84467,10.15
359.4098,-33.18911,7.01
359.41495,-52.19574,9.59
359.42178,23.151037,10.31
359.43985,-45.815372,11.23
359.4397,25.141401,4.63
359.44138,-7.375179,8.52
359.44254,11.474378,6.65
359.44507,-49.40018,8.48
359.44675,57.139725,7.31
359.4486,-61.53677,9.85
359.44833,5.404344,8.89
359.4485,22.88273,9.11
359.44873,59.720116,8.09
359.45157,18.713577,8.43
359.45276,-5.4563413,8.13
359.4573,68.47457,10.84
359.45892,-30.44794,8.84
359.4697,-67.00608,7.42
359.47623,-68.076584,9.34
359.4799,-7.092673,9.97
359.4797,-37.09867,8.47
359.48602,62.21098,8.81
359.49365,15.952799,9.59
359.4965,35.329372,10.61
359.49716,-38.95389,7.13
359.49707,13.183026,9.06
359.50424,-48.11229,10.04
359.5067,17.526503,12.14
359.51025,-28.000217,9.02
359.5118,-1.9800242,8.95
359.5119,32.029984,8.2
359.51828,50.836784,9.12
359.5189,-0.1281946,9.02
359.5227,-17.394272,11.88
359.52603,29.97664,8.25
359.52838,50.447678,6.72
359.53073,61.19579,11.08
359.53482,-21.901543,8.82
359.5356,-33.13215,9.14
359.53833,-3.9790916,8.65
359.54935,20.834618,8.57
359.55035,64.2278,9.55
359.5548,-57.196785,7.64
359.5671,-50.130974,8.24
359.5671,-11.458592,8.02
359.56985,56.47106,10.77
359.57065,-58.018246,9.85
359.57492,61.22106,11.09
359.57898,-37.55787,8.47
359.5794,19.693548,7.13
359.58813,35.013042,6.7
359.58844,-15.847485,6.28
359.59018,-63.00299,6.86
359.59195,-53.809395,10.78
359.593,-20.318727,8.86
359.59473,51.395283,11.1
359.59613,38.963295,7.89
359.59732,28.838615,8.08
359.5984,3.5707943,8.65
359.5984,-3.354754,8.4
359.60034,-43.932938,8.88
359.60364,51.388805,9.97
359.60416,-50.90906,9.09
359.6062,-73.188484,9.01
359.6114,13.8224945,8.1
359.6147,65.91339,10.54
359.61682,69.233376,10.82
359.6169,24.395227,8.38
359.62183,-34.285984,8.38
359.6259,24.201212,11.66
359.62952,-57.280838,6.69
359.63034,-24.169361,7.98
359.63022,-1.6887646,8.94
359.63602,7.6586456,11.78
359.63947,69.34393,8.01
359.64032,-29.210333,8.41
359.6409,-12.466976,8.99
359.64258,-38.685898,9.76
359.64328,-14.125069,7.22
359.65128,-36.876564,8.63
359.66245,77.26201,8.38
359.66843,-11.688798,8.68
359.66824,-3.5559833,4.88
359.67548,-38.22583,7.97
359.67767,-53.819767,9.04
359.6813,46.729156,9.57
359.69098,31.939495,8.28
359.6935,46.41318,6.55
359.6969,-28.166426,9.72
359.69843,48.169617,8.98
359.69873,30.82079,8.26
359.69974,44.895996,9.01
359.70157,-8.824424,9.16
359.703,-31.479813,8.47
359.7033,2.8305364,12.46
359.7044,9.55007,8.25
359.7049,53.672173,8.26
359.70514,32.381706,6.53
359.70917,33.742413,7.83
359.71353,-19.652193,8.03
359.71506,-28.854214,10.82
359.71567,-61.586773,8.06
359.71878,15.836981,9.01
359.7215,39.111057,7.26
359.7275,26.628035,8.94
359.72827,26.114244,8.86
359.731,-35.2367,9.95
359.73242,-52.745808,5.13
359.73428,4.273507,7.92
359.7356,-23.01676,9.77
359.7384,-57.783234,9.51
359.74088,40.792187,8.51
359.7412,-23.665442,10.38
359.74365,64.88834,11.41
359.7471,-29.916246,9.44
359.74768,6.413488,8.97
359.75226,55.75493,4.88
359.75653,-69.65432,8.19
359.75974,-74.055725,8.85
359.76163,-59.530376,7.77
359.7621,-11.938298,8.05
359.7634,-54.646336,9.05
359.76904,-56.575638,7.51
359.77386,55.956104,8.37
359.7786,41.170555,8.16
359.78308,-8.487671,8.46
359.7832,56.9745,9.71
359.78763,41.201748,7.72
359.7879,-46.129128,8.69
359.7903,-42.236885,6.78
359.79456,74.80724,7.87
359.7961,-18.539505,8.24
359.79962,53.56317,7.07
359.80707,-26.048746,8.69
359.8078,9.372078,9.36
359.80795,63.819542,9.19
359.81012,43.863503,8.66
359.81143,50.529243,7.23
359.8218,-39.502327,9.65
359.8221,-36.04347,9.59
359.82364,27.269999,7.89
359.82788,6.8633213,4.03
359.83047,41.12898,8.2
359.8322,-65.52242,8.92
359.8329,-42.056274,8.67
359.84006,50.50816,8.05
359.85245,75.50893,9.36
359.86136,-28.85385,10.11
359.86264,20.41399,7.79
359.86624,57.670864,7.2
359.86624,-29.485168,5.59
359.86847,-20.034714,7.47
359.86896,-66.980965,9.64
359.8714,55.11852,8.69
359.87204,33.723877,5.81
359.87476,44.60198,9.97
359.87653,-26.523697,8.01
359.87808,86.706406,6.75
359.87714,-26.526596,8.26
359.8805,-2.843791,7.12
359.88242,54.688484,7.73
359.8839,-52.843544,7.82
359.88702,50.832573,7.19
359.8915,-19.530165,9.42
359.89246,-42.283237,8.01
359.89423,-31.688274,7.54
359.896,-1.8499187,7.49
359.8962,-7.810894,8.69
359.89822,29.057478,8.43
359.91034,-49.832516,9.23
359.91473,37.799606,7.88
359.91934,-5.893053,6.55
359.92502,-51.62085,9.52
359.92554,-34.99811,9.07
359.9302,21.289047,7.67
359.93234,-24.64523,7.78
359.9343,62.991676,7.94
359.9361,-32.21072,8.27
359.93665,8.689195,11.94
359.94208,-50.999256,7.28
359.94373,-0.28011435,6.83
359.95053,50.112522,9.93
359.94925,11.273428,6.74
359.9491,6.664154,8.85
359.95462,-2.1126044,8.35
359.95572,-38.252876,11.85
359.9558,21.149702,8.94
359.95682,-37.857967,9.27
359.9591,-18.507292,8.47
359.96103,32.53693,9.51
359.9618,-36.419495,10.01
359.96375,11.673714,6.99
359.9743,-22.428114,8.23
359.9761,5.956552,7.59
359.97946,-64.372314,9.2
359.97906,-65.57713,4.49
0.0008992088,1.0890088,9.1
0.004264608,-19.49884,9.27
0.005024306,38.85928,6.61
0.008629235,-51.893547,8.06
0.0099734375,-40.5912,8.55
0.018692758,3.9464576,12.31
0.022010475,20.036114,9.64
0.027343174,25.886461,9.05
0.03532282,36.585957,8.59
0.036415726,-50.866978,8.59
0.037336428,46.939995,7.34
0.040899575,-35.960224,8.43
0.041701946,-22.594706,8.8
0.04842198,-0.36044955,7.25
0.050362267,50.791187,8.6
0.050989922,-40.192394,8.15
0.0524969,-54.914364,11.71
0.05282924,-4.0536804,11.03
0.053309217,38.30405,6.53
0.063045934,23.529228,8.51
0.0663876,8.007234,7.55
0.070106454,-49.352264,8.69
0.07456455,13.312234,7.57
0.07638667,-23.452696,9.05
0.079563536,-44.29056,6.28
0.08408762,-13.393378,9.13
0.08590961,-41.297813,9.32
0.08721207,-43.36182,8.83
0.09223079,-49.107944,9.14
0.09610797,42.141476,8.26
0.09808203,2.6754773,7.63
0.098582216,51.939487,9.09
0.099171884,-10.462384,8.1
0.099584766,26.918108,6.43
0.102967836,-14.490484,9.07
0.10339914,12.267128,7.68
0.10532715,-47.179565,10.44
0.11312591,-79.06198,8.65
0.112292156,-16.69701,7.46
0.11657093,54.30224,8.7
0.12195095,67.21678,10.61
0.12544256,25.844765,8.2
0.12870233,59.55968,6.18
0.13274932,-3.3063228,7.91
0.13390872,-72.20272,9.59
0.13458519,-25.622286,8.57
0.13499594,-56.8356,10.78
0.13523571,-40.690475,7.31
0.1395683,16.669048,9.53
0.14308505,-53.097713,6.49
0.14341521,1.0662127,8.94
0.14689101,-77.02012,8.56
0.14742349,-29.263414,10.96
0.15259369,17.968908,10.57
0.15883341,-66.683174,7.4
0.16292658,0.22293147,8.12
0.16799887,-69.675964,8.27
0.17351893,62.1759,7.05
0.17444633,55.72246,9.09
0.17543305,-64.4658,8.34
0.17629182,53.822147,8.86
0.17997515,-45.422737,8.27
0.1818095,45.253334,6.36
0.18457262,-27.907581,8.08
0.18710968,-54.830524,11.0
0.18842426,-72.31822,8.55
0.19934271,23.53822,7.83
0.20038292,16.988197,8.79
0.20141819,30.39589,8.33
0.20265819,36.777637,10.42
0.20702547,36.780106,8.26
0.2199319,-12.828961,8.97
0.22032873,66.848015,6.9
0.2223452,35.752625,9.93
0.22327289,-50.446457,7.42
0.22821386,32.825653,9.03
0.23057458,-30.064167,8.41
0.23231177,17.867851,8.06
0.23577186,35.31672,8.69
0.24283274,-11.823738,8.4
0.24341384,-4.932534,8.57
0.24801685,-10.935964,9.5
0.2480727,52.080563,8.85
0.25242746,27.88633,9.61
0.256137,-24.714048,10.62
0.26046303,69.60351,8.05
0.26149642,-5.8350024,7.8
0.26909345,-48.809875,5.71
0.27715454,53.166943,7.87
0.28008184,-41.887543,7.64
0.2805308,-5.8743477,7.66
0.2906966,-20.70555,8.68
0.29235607,-0.07609845,8.12
0.29499847,-32.756836,10.1
0.30201414,-11.964033,8.67
0.30494514,13.975088,10.46
0.3071697,-52.798576,9.87
0.3073815,-21.404043,9.48
0.31606323,60.35528,7.04
0.31637606,19.741243,8.44
0.3197098,-47.79383,9.88
0.3204876,-41.48744,7.05
0.322075,-68.371124,8.29
0.3266243,-31.899618,9.34
0.32780793,70.92894,7.73
0.3302149,49.981556,6.22
0.3338302,-50.33737,5.53
0.33664438,-70.125275,8.53
0.34659448,6.79147,7.23
0.34861377,39.610718,8.61
0.3498468,34.28185,11.28
0.35767633,-16.948446,10.76
0.36561966,49.010406,8.93
0.37164703,30.735785,7.95
0.37258485,-62.92313,7.46
0.37532318,-33.79277,8.6
0.38055655,-72.605896,8.55
0.38659513,-9.430034,9.2
0.390166,44.6754,6.82
0.3959208,-45.344757,8.29
0.39642462,28.42369,6.83
0.39876553,-77.06573,4.78
0.39988476,72.23662,7.21
0.40423122,61.2228,5.58
0.40467015,-39.33675,8.7
0.40882674,14.632324,8.06
0.4122461,-48.93562,10.86
0.41441548,73.61185,6.5
0.41561535,5.3728085,9.32
0.41829818,-30.692537,9.14
0.4198683,62.01809,8.13
0.42202106,-34.653545,10.62
0.42347607,-40.1487,6.62
0.42519683,-1.1399598,9.96
0.42679632,-0.21777675,8.64
0.42869157,24.253113,6.6
0.43270606,42.367146,6.25
0.43744427,-16.531662,7.83
0.44526953,67.50697,10.03
0.45333248,-68.1049,9.04
0.4534943,36.350357,8.47
0.45377734,66.30603,7.33
0.4552784,76.1756,8.66
0.4556469,21.462503,10.35
0.4560351,-3.0275037,5.13
0.4558389,-25.798527,8.96
0.46605992,21.026236,8.49
0.47784764,26.00405,11.26
0.47882107,15.528542,8.15
0.4803049,-37.229954,7.04
0.48441896,-28.130947,10.02
0.48451135,12.654888,8.9
